0,-84,44500570
0,-79,44501435
0,-79,44501436
0,-85,44502738
0,-79,44503178
0,-79,44503179
0,-87,44503620
0,-77,44504059
0,-77,44504061
0,-77,44505810
0,-78,44505811
0,-74,44506245
0,-75,44506246
0,-79,44506671
0,-78,44506672
0,-73,44507534
0,-72,44507536
0,-70,44508413
0,-70,44508415
0,-76,44508849
0,-76,44508851
0,-79,44509291
0,-78,44509292
0,-72,44509721
0,-72,44509723
0,-61,44510165
0,-61,44510166
0,-67,44510590
0,-67,44510591
0,-57,44511013
0,-57,44511014
1,-65,44511872
1,-66,44511875
1,-46,44512312
1,-45,44512314
1,-64,44512738
1,-64,44512739
1,-61,44513173
1,-61,44513174
1,-57,44513606
1,-57,44513608
1,-61,44514040
1,-61,44514041
1,-67,44514473
1,-62,44514908
1,-62,44514909
1,-79,44515348
1,-79,44515350
1,-70,44516644
1,-70,44516646
0,-77,44517081
0,-77,44517083
0,-64,44517518
0,-64,44517519
0,-73,44517956
0,-73,44517959
0,-77,44518393
0,-76,44518394
0,-73,44518819
0,-73,44518820
0,-78,44519254
0,-78,44519258
0,-69,44519681
0,-69,44519683
0,-73,44520117
0,-73,44520555
0,-73,44520557
0,-75,44520996
0,-75,44520998
0,-93,44521869
0,-67,44522311
0,-67,44522313
0,-75,44522752
0,-84,44523610
0,-84,44523612
0,-80,44524048
0,-80,44524049
0,-75,44524914
0,-75,44524916
0,-76,44525349
0,-76,44525351
0,-73,44525777
0,-73,44525779
0,-83,44526218
0,-83,44526219
0,-79,44526657
0,-79,44526658
0,-81,44527089
0,-81,44527090
0,-67,44527526
0,-67,44527527
0,-91,44527969
0,-70,44528405
0,-70,44528407
0,-70,44528833
0,-70,44528834
0,-77,44529262
0,-77,44529263
0,-67,44529688
0,-67,44529690
0,-73,44530560
0,-73,44530561
0,-68,44531426
0,-68,44531428
0,-61,44531865
0,-60,44531866
0,-61,44532306
0,-61,44532307
1,-58,44533176
1,-58,44533177
1,-46,44533608
1,-46,44533609
1,-49,44534041
1,-49,44534042
1,-56,44534485
1,-57,44534486
1,-58,44534915
1,-58,44534916
1,-61,44535348
1,-61,44535349
1,-51,44535790
1,-51,44535791
1,-55,44536219
1,-55,44536220
1,-66,44537523
1,-67,44537525
1,-55,44537949
1,-55,44537950
1,-57,44538384
1,-57,44538385
1,-67,44538824
1,-66,44538825
1,-45,44539260
1,-45,44539261
1,-61,44539703
1,-61,44539704
1,-56,44540143
1,-56,44540146
1,-55,44541005
1,-55,44541006
1,-60,44541434
1,-60,44541435
1,-60,44541865
1,-61,44541866
1,-63,44542298
1,-63,44542301
1,-56,44542724
1,-56,44542726
1,-63,44543151
1,-63,44543159
1,-56,44543592
1,-56,44543593
1,-54,44544450
1,-53,44544451
1,-62,44544880
1,-62,44544881
1,-55,44545308
1,-54,44545310
1,-53,44545751
1,-53,44545752
1,-62,44546624
1,-63,44546625
1,-53,44547494
1,-52,44547495
1,-55,44547931
1,-55,44547933
1,-53,44548810
1,-53,44548812
1,-49,44549240
1,-49,44549242
1,-60,44549683
1,-61,44549684
1,-56,44550983
1,-56,44550985
1,-57,44551424
1,-57,44551425
1,-54,44551848
1,-54,44551849
1,-50,44552282
1,-50,44552283
1,-71,44552712
1,-72,44552713
1,-57,44553150
1,-57,44553151
1,-63,44553576
1,-63,44553577
1,-75,44554001
1,-75,44554002
1,-61,44554427
1,-62,44554428
1,-52,44554852
1,-51,44554853
1,-54,44556143
1,-54,44556144
1,-56,44556575
1,-56,44556576
1,-66,44557013
1,-66,44557014
1,-64,44557447
1,-64,44557448
1,-70,44557879
1,-69,44557881
1,-68,44558312
1,-68,44558313
1,-59,44558739
1,-59,44558740
1,-58,44559179
1,-57,44559180
1,-88,44559615
1,-70,44560046
1,-70,44560047
1,-69,44560485
1,-69,44560486
1,-64,44560928
1,-64,44560929
1,-69,44561783
1,-69,44561787
1,-73,44562225
1,-72,44562226
1,-54,44562654
1,-54,44562655
1,-65,44563093
1,-65,44563095
1,-65,44563521
1,-65,44563523
1,-73,44563956
1,-73,44563957
1,-65,44564836
1,-64,44564838
1,-60,44565267
1,-60,44565268
1,-73,44565694
1,-73,44565695
1,-59,44566120
1,-59,44566122
1,-67,44566561
1,-60,44566997
1,-60,44566998
1,-61,44567438
1,-61,44567439
1,-73,44568304
1,-73,44568305
1,-62,44568738
1,-62,44568740
1,-66,44569166
1,-65,44569168
1,-64,44569601
1,-64,44569602
1,-72,44570469
1,-72,44570470
1,-73,44570899
1,-73,44570900
1,-78,44571337
1,-77,44571340
1,-80,44571771
1,-79,44571772
1,-75,44572214
1,-75,44572216
1,-75,44572638
1,-75,44572640
1,-75,44573079
1,-75,44573080
1,-92,44573933
1,-80,44574375
1,-80,44574376
1,-67,44575255
1,-67,44575256
1,-67,44575695
1,-66,44575696
1,-91,44576137
1,-91,44576138
1,-68,44576577
1,-68,44576578
1,-75,44577013
1,-75,44577014
1,-76,44577438
1,-77,44577440
1,-81,44577873
1,-81,44577875
1,-73,44578307
1,-67,44579170
1,-67,44579172
1,-67,44579604
1,-67,44579606
1,-67,44580037
1,-67,44580039
1,-68,44580914
1,-67,44580915
1,-75,44581351
1,-75,44581352
1,-76,44582642
1,-76,44582643
1,-66,44583067
1,-66,44583069
1,-61,44583498
1,-61,44583500
1,-62,44583931
1,-62,44583932
1,-66,44584360
1,-66,44584361
1,-57,44585239
1,-57,44585240
1,-55,44586106
1,-54,44586108
1,-46,44586543
1,-46,44586544
1,-46,44586976
1,-46,44586978
1,-46,44587419
1,-46,44587421
1,-49,44587845
1,-49,44587846
1,-47,44588274
1,-47,44588275
1,-55,44588702
1,-55,44588704
1,-55,44589134
1,-55,44589135
1,-49,44589575
1,-49,44589577
1,-47,44590005
1,-47,44590006
1,-55,44590449
1,-55,44590450
1,-55,44590880
1,-55,44590881
1,-56,44591313
1,-55,44591314
1,-49,44591755
1,-49,44591756
1,-47,44592184
1,-47,44592188
1,-56,44592614
1,-56,44592618
1,-47,44593482
1,-47,44593483
1,-56,44593911
1,-56,44593912
1,-55,44594790
1,-55,44594792
1,-49,44595220
1,-49,44595222
1,-55,44595659
1,-55,44595660
1,-50,44596519
1,-50,44596521
1,-47,44596960
1,-47,44596961
1,-55,44597401
1,-55,44597403
1,-50,44597831
1,-50,44597832
1,-55,44598265
1,-55,44598266
1,-47,44598691
1,-47,44598693
1,-55,44599118
1,-55,44599121
1,-47,44599553
1,-47,44599555
1,-47,44599987
1,-47,44599988
1,-55,44601307
1,-55,44601308
1,-56,44601743
1,-56,44601744
1,-59,44602174
1,-59,44602176
1,-66,44602608
1,-66,44602609
1,-54,44603050
1,-54,44603051
1,-69,44603920
1,-70,44603921
1,-71,44604353
1,-71,44604357
1,-62,44604789
1,-62,44604791
1,-76,44605230
1,-73,44605671
1,-73,44605672
1,-73,44606107
1,-85,44606538
1,-85,44606539
1,-69,44606965
1,-68,44606966
1,-64,44607392
1,-63,44607394
1,-69,44607823
1,-69,44607825
1,-61,44608259
1,-61,44608261
1,-55,44608689
1,-55,44608691
1,-49,44609119
1,-49,44609120
0,-55,44609989
0,-56,44609990
0,-59,44610423
0,-59,44610424
0,-61,44610860
0,-61,44610861
0,-79,44611290
0,-80,44611291
0,-71,44611718
0,-71,44611719
0,-72,44612594
0,-79,44613443
0,-78,44613444
0,-70,44613870
0,-71,44613871
0,-77,44614302
0,-76,44614303
0,-68,44615169
0,-68,44615170
0,-77,44616017
0,-77,44616019
0,-83,44616460
0,-83,44616461
0,-77,44617753
0,-77,44617754
0,-78,44619048
0,-78,44619049
0,-85,44619482
0,-85,44619483
0,-88,44619920
0,-85,44620364
0,-86,44620365
0,-87,44620794
0,-87,44620795
0,-88,44621233
0,-88,44621234
0,-78,44621660
0,-78,44621662
0,-72,44622095
0,-72,44622096
0,-81,44622533
0,-81,44622534
0,-84,44622961
0,-84,44622962
0,-84,44623826
0,-84,44623827
0,-75,44624673
0,-75,44624676
0,-80,44625555
0,-81,44625556
0,-68,44625984
0,-68,44625986
0,-81,44626840
0,-80,44626841
0,-81,44627276
0,-81,44627278
0,-78,44627710
0,-78,44627712
0,-67,44628138
0,-67,44628139
0,-67,44628578
0,-67,44628579
0,-73,44629009
0,-73,44629011
0,-76,44629443
0,-76,44629444
0,-75,44631179
0,-76,44631181
0,-66,44631605
0,-66,44631610
0,-63,44632036
0,-63,44632038
0,-59,44632468
0,-59,44632470
1,-50,44632910
1,-50,44632912
1,-51,44633335
1,-51,44633336
1,-55,44633769
1,-55,44633770
1,-40,44634203
1,-40,44634204
1,-50,44635085
1,-50,44635086
1,-64,44635957
1,-64,44635958
1,-69,44636384
1,-69,44636385
1,-41,44637265
1,-41,44637266
1,-43,44637695
1,-43,44637702
1,-43,44638128
1,-43,44638129
1,-49,44638572
1,-49,44638573
1,-44,44638995
1,-44,44638997
1,-45,44639430
1,-45,44639432
1,-45,44639864
1,-45,44639865
1,-45,44640291
1,-45,44640293
1,-46,44640728
1,-46,44640730
1,-46,44641156
1,-46,44641158
1,-51,44641587
1,-51,44641588
1,-45,44642029
1,-45,44642030
1,-50,44642464
1,-50,44642466
1,-45,44642906
1,-45,44642915
1,-45,44643345
1,-45,44643347
1,-51,44643778
1,-51,44643780
1,-51,44644211
1,-51,44644213
1,-46,44644648
1,-46,44644649
1,-46,44645081
1,-46,44645083
1,-46,44645514
1,-46,44645516
1,-58,44645943
1,-58,44645944
1,-52,44646378
1,-52,44646379
1,-55,44647257
1,-55,44647258
1,-75,44647685
1,-75,44647686
1,-67,44648543
1,-67,44648545
1,-71,44648987
1,-71,44648989
1,-72,44649862
1,-72,44649864
1,-79,44650297
1,-79,44650298
1,-79,44650732
1,-79,44650733
1,-65,44651160
1,-65,44651161
1,-87,44651594
1,-87,44651596
1,-76,44652032
1,-75,44652033
1,-67,44652469
1,-67,44652471
1,-68,44652901
1,-68,44652902
1,-71,44653344
1,-71,44653345
1,-72,44654643
1,-71,44654644
1,-70,44655077
1,-70,44655078
1,-69,44655519
1,-69,44655521
1,-64,44655955
1,-64,44655956
1,-74,44656383
1,-74,44656384
1,-72,44656806
1,-72,44656807
1,-77,44657233
1,-77,44657238
1,-75,44658098
1,-75,44658099
1,-68,44658527
1,-68,44658528
1,-67,44658968
1,-67,44658969
1,-77,44659409
1,-77,44659410
1,-66,44659849
1,-66,44659851
1,-67,44660290
1,-67,44660291
1,-67,44661148
1,-67,44661149
1,-79,44661586
1,-79,44661587
1,-66,44662014
1,-66,44662015
1,-57,44662873
1,-57,44662874
1,-63,44663312
1,-63,44663314
1,-74,44663754
1,-73,44663755
1,-73,44664615
1,-73,44664617
1,-69,44665040
1,-69,44665042
1,-75,44665477
1,-75,44665478
1,-69,44665914
1,-69,44665916
1,-73,44666781
1,-73,44666783
1,-78,44667217
1,-79,44667218
1,-65,44667659
1,-65,44667661
1,-87,44668097
1,-79,44668522
1,-78,44668523
1,-81,44668952
1,-81,44668957
1,-76,44669385
1,-76,44669386
1,-72,44670696
1,-72,44670697
1,-78,44671128
1,-78,44671129
1,-69,44671566
1,-69,44671569
1,-69,44672001
1,-69,44672002
1,-59,44672437
1,-59,44672438
1,-69,44672876
1,-69,44672878
1,-55,44673305
1,-75,44673744
1,-75,44673745
1,-67,44674167
1,-67,44674168
1,-62,44675029
1,-45,44675470
1,-54,44675895
1,-67,44676763
1,-67,44676765
1,-61,44677206
1,-61,44677207
1,-69,44677645
1,-68,44677646
1,-70,44678082
1,-70,44678083
0,-62,44678513
0,-62,44678514
0,-67,44678947
0,-67,44678948
0,-75,44679386
0,-76,44679387
0,-72,44679819
0,-72,44679820
0,-73,44680252
0,-73,44680254
0,-82,44680685
0,-83,44680687
0,-65,44681127
0,-72,44682417
0,-72,44682418
0,-73,44682850
0,-74,44682851
0,-75,44683279
0,-75,44683280
0,-73,44683719
0,-73,44683720
0,-70,44684149
0,-69,44684150
0,-78,44684587
0,-78,44684589
0,-76,44685016
0,-75,44685017
0,-71,44685872
0,-71,44685874
0,-81,44686309
0,-81,44686310
0,-85,44687189
0,-85,44687191
0,-75,44687624
0,-75,44687625
0,-82,44688055
0,-82,44688057
0,-91,44688485
0,-90,44688486
0,-73,44688919
0,-73,44688921
0,-71,44689359
0,-71,44689361
0,-69,44691521
0,-69,44691523
0,-79,44692377
0,-79,44692378
0,-78,44692809
0,-78,44692811
0,-70,44693246
0,-70,44693249
0,-69,44693685
0,-69,44693686
0,-81,44694122
0,-81,44694123
0,-74,44694548
0,-75,44694549
0,-78,44694974
0,-79,44694975
0,-73,44695410
0,-73,44695411
0,-78,44695847
0,-77,44695848
0,-80,44696291
0,-80,44696292
0,-78,44697158
0,-78,44697159
0,-82,44697600
0,-66,44698036
0,-65,44698037
0,-56,44698908
0,-55,44698910
0,-49,44699790
0,-49,44699791
1,-59,44700221
1,-59,44700222
1,-43,44700663
1,-43,44700664
1,-39,44701099
1,-39,44701100
1,-53,44701536
1,-54,44701537
1,-57,44701967
1,-57,44701969
1,-57,44702843
1,-57,44702845
1,-67,44703281
1,-67,44703283
1,-59,44703707
1,-59,44703708
1,-62,44704148
1,-63,44704149
1,-61,44704571
1,-61,44704572
1,-52,44704996
1,-52,44704998
1,-58,44705853
1,-58,44705859
1,-48,44706295
1,-48,44706297
1,-51,44706731
1,-51,44706732
1,-44,44707156
1,-44,44707157
1,-47,44707581
1,-47,44707582
1,-48,44708448
1,-47,44708449
1,-51,44708883
1,-51,44708885
1,-52,44709762
1,-52,44709763
1,-49,44710197
1,-50,44710198
1,-53,44710629
1,-53,44710631
1,-51,44711062
1,-52,44711063
1,-46,44711498
1,-46,44711500
1,-52,44712373
1,-52,44712374
1,-51,44712806
1,-52,44712808
1,-48,44713248
1,-48,44713249
1,-52,44713684
1,-52,44713685
1,-46,44714121
1,-52,44714564
1,-52,44714565
1,-48,44715003
1,-49,44715005
1,-54,44715431
1,-54,44715432
1,-48,44715853
1,-48,44715854
1,-49,44716284
1,-49,44716285
1,-53,44716722
1,-53,44716723
1,-51,44717580
1,-51,44717583
1,-46,44718006
1,-46,44718008
1,-52,44718434
1,-53,44718435
1,-48,44719307
1,-48,44719308
1,-45,44719738
1,-45,44719740
1,-45,44720181
1,-45,44720183
1,-49,44720607
1,-49,44720608
1,-45,44721036
1,-45,44721038
1,-49,44721918
1,-49,44721919
1,-46,44722348
1,-45,44722349
1,-53,44722787
1,-53,44722789
1,-45,44723215
1,-45,44723216
1,-52,44723656
1,-52,44723657
1,-45,44724079
1,-45,44724081
1,-52,44724510
1,-53,44724511
1,-52,44724952
1,-52,44724954
1,-45,44725822
1,-45,44725823
1,-52,44726250
1,-52,44726252
1,-46,44726688
1,-45,44726690
1,-48,44727124
1,-48,44727125
1,-45,44727565
1,-45,44727566
1,-48,44728002
1,-48,44728003
1,-53,44728439
1,-53,44728442
1,-53,44728871
1,-53,44728872
1,-53,44729304
1,-53,44729305
1,-48,44729731
1,-48,44729732
1,-48,44730167
1,-48,44730169
1,-53,44730601
1,-53,44730603
1,-47,44731044
1,-48,44731479
1,-48,44731480
1,-49,44731921
1,-49,44731922
1,-54,44732347
1,-54,44732349
1,-53,44732781
1,-53,44732783
1,-53,44733658
1,-53,44733659
1,-48,44734087
1,-48,44734088
1,-53,44734525
1,-53,44734527
1,-53,44734969
1,-53,44734970
1,-46,44735409
1,-46,44735410
1,-46,44735839
1,-46,44735840
1,-48,44736278
1,-48,44736279
1,-48,44736712
1,-48,44736713
1,-47,44737144
1,-47,44737146
1,-45,44737571
1,-45,44737573
1,-53,44737999
1,-53,44738000
1,-53,44738430
1,-53,44738431
1,-45,44738856
1,-45,44738857
1,-54,44739300
1,-54,44739301
1,-54,44739734
1,-54,44739735
1,-48,44740160
1,-48,44740161
1,-46,44741033
1,-46,44741034
1,-54,44741476
1,-54,44741477
1,-45,44741900
1,-45,44741902
1,-49,44742335
1,-49,44742337
1,-49,44742769
1,-49,44742770
1,-49,44743202
1,-49,44743203
1,-53,44743640
1,-54,44743643
1,-49,44744078
1,-49,44744079
1,-54,44744951
1,-54,44744952
1,-48,44745388
1,-48,44745389
1,-45,44746240
1,-45,44746241
1,-49,44746669
1,-46,44747106
1,-45,44747543
1,-55,44748401
1,-49,44748838
1,-49,44748853
1,-48,44749274
1,-49,44749711
1,-49,44749727
1,-43,44750148
1,-45,44751006
1,-49,44751443
1,-54,44751880
1,-69,44752738
1,-71,44753174
1,-70,44753596
1,-62,44754032
1,-61,44754890
1,-67,44755327
1,-61,44755764
1,-61,44756185
1,-69,44756622
1,-62,44757496
1,-48,44757932
1,-43,44758369
1,-54,44758806
1,-48,44759243
1,-47,44760116
1,-49,44760974
1,-55,44761411
1,-54,44761848
1,-54,44762269
1,-49,44762706
1,-49,44762722
1,-51,44763143
1,-50,44763595
1,-51,44764016
1,-54,44764438
1,-52,44765311
1,-53,44765732
1,-55,44766173
1,-55,44766174
1,-52,44766600
1,-52,44766601
1,-57,44767027
1,-57,44767029
1,-54,44767458
1,-54,44767460
1,-54,44767891
1,-54,44767897
1,-56,44768312
1,-55,44768749
1,-55,44769186
1,-67,44769622
1,-56,44770044
1,-57,44770480
1,-52,44770917
1,-56,44771354
1,-56,44771791
1,-54,44772228
1,-47,44772664
1,-53,44773101
1,-49,44773538
1,-49,44773554
1,-48,44773975
1,-50,44774412
1,-52,44774848
1,-54,44775722
1,-50,44776159
1,-54,44776611
1,-46,44777048
1,-49,44777469
1,-49,44777906
1,-54,44778327
1,-52,44778764
1,-54,44779201
1,-55,44779638
1,-53,44780074
1,-49,44780511
1,-52,44780932
1,-51,44781806
1,-45,44782243
1,-53,44782680
1,-52,44782695
1,-48,44783116
1,-53,44783538
1,-48,44783974
1,-54,44784832
1,-47,44785269
1,-48,44786143
1,-47,44786564
1,-47,44786580
1,-51,44787016
1,-45,44787453
1,-49,44787874
1,-45,44788311
1,-44,44788748
1,-44,44789185
1,-47,44789622
1,-46,44790058
1,-52,44790480
1,-52,44790495
1,-46,44790916
1,-48,44791790
1,-53,44792664
1,-46,44793085
1,-48,44793522
1,-48,44794395
1,-45,44794816
1,-51,44795269
1,-45,44796127
1,-44,44796564
1,-45,44797000
1,-51,44797437
1,-57,44797890
1,-57,44798326
1,-57,44798763
1,-61,44799184
1,-57,44799606
1,-55,44800042
1,-45,44800479
1,-54,44801368
1,-55,44801790
1,-49,44802242
1,-54,44803100
1,-55,44803537
1,-46,44803974
1,-54,44804395
1,-54,44804832
1,-54,44804847
1,-51,44805268
1,-48,44805705
1,-55,44806142
1,-55,44806579
1,-49,44807016
1,-56,44807437
1,-48,44807874
1,-54,44808310
1,-51,44808732
1,-46,44809153
1,-46,44809168
1,-47,44809590
1,-47,44809605
1,-46,44810463
1,-47,44811321
1,-46,44811742
1,-46,44811758
1,-53,44812179
1,-45,44812600
1,-45,44812616
1,-53,44813037
1,-53,44813053
1,-52,44813474
1,-45,44813911
1,-52,44814348
1,-52,44814769
1,-52,44814784
1,-55,44815221
1,-45,44815658
1,-46,44816079
1,-51,44816516
1,-51,44816953
1,-45,44817390
1,-46,44817826
1,-51,44818248
1,-45,44818684
1,-45,44819106
1,-45,44819542
1,-51,44820416
1,-51,44820853
1,-51,44821290
1,-45,44821711
1,-45,44822148
1,-51,44822584
1,-45,44823021
1,-51,44823442
1,-51,44824316
1,-46,44824753
1,-51,44825611
1,-46,44826048
1,-51,44826484
1,-51,44827358
1,-45,44827795
1,-51,44828216
1,-45,44828653
1,-45,44828668
1,-51,44829105
1,-45,44829526
1,-45,44829963
1,-46,44830400
1,-51,44830837
1,-51,44831274
1,-51,44832147
1,-50,44833005
1,-45,44833442
1,-45,44833863
1,-45,44834284
1,-45,44834721
1,-45,44834737
1,-45,44835158
1,-45,44835595
1,-45,44835610
1,-45,44836468
1,-51,44836905
1,-45,44837326
1,-45,44837342
1,-45,44837763
1,-51,44839074
1,-51,44839089
1,-45,44839526
1,-45,44839947
1,-51,44840368
1,-45,44840790
1,-44,44841242
1,-45,44841663
1,-44,44842521
1,-45,44842958
1,-50,44843395
1,-54,44843832
1,-54,44843847
1,-51,44844284
1,-44,44845126
1,-53,44845563
1,-47,44845984
1,-45,44846421
1,-45,44846842
1,-52,44847295
1,-47,44847732
1,-47,44848168
1,-52,44848605
1,-52,44849042
1,-52,44849463
1,-47,44849900
1,-45,44850321
1,-45,44850758
1,-45,44851632
1,-47,44852068
1,-52,44852926
1,-45,44853363
1,-45,44853784
1,-52,44854237
1,-45,44854674
1,-52,44855110
1,-44,44855547
1,-44,44855984
1,-46,44856421
1,-50,44857294
1,-51,44857731
1,-48,44858168
1,-48,44858184
1,-53,44858605
1,-53,44858620
1,-64,44859478
1,-67,44859915
1,-71,44860352
1,-70,44860773
1,-70,44860789
1,-66,44861210
1,-66,44861226
1,-56,44861663
1,-63,44862099
1,-65,44862536
1,-73,44862973
1,-76,44863401
0,-64,44863839
0,-74,44864275
0,-65,44865149
0,-74,44865601
0,-73,44866023
0,-63,44866459
0,-65,44866881
0,-70,44867317
0,-72,44867754
0,-74,44868191
0,-61,44868628
0,-71,44869065
0,-69,44869486
0,-74,44869923
0,-70,44870359
0,-78,44870812
0,-73,44871233
0,-70,44872512
0,-69,44872949
0,-78,44873401
0,-78,44873838
0,-73,44874275
0,-73,44874696
0,-79,44875133
0,-79,44875149
0,-79,44875585
0,-79,44876022
0,-73,44876443
0,-77,44876880
0,-74,44877317
0,-76,44877738
0,-79,44878175
0,-76,44878612
0,-73,44879049
0,-68,44879470
0,-87,44880343
0,-74,44880780
0,-69,44881638
0,-92,44882512
0,-79,44882949
0,-73,44883385
0,-73,44884275
0,-79,44884696
0,-73,44885133
0,-85,44885991
0,-74,44886443
0,-74,44886880
0,-67,44887301
0,-74,44887722
0,-87,44888159
0,-74,44888611
0,-84,44889048
0,-70,44889469
0,-70,44889485
0,-71,44889906
0,-75,44890343
0,-75,44890795
0,-72,44892090
0,-73,44892527
0,-75,44892948
0,-75,44893837
0,-73,44894274
0,-74,44894695
0,-75,44895148
0,-81,44895569
0,-75,44896021
0,-67,44896458
0,-67,44896895
0,-85,44897332
0,-67,44897753
0,-67,44898190
0,-67,44898627
0,-85,44899063
0,-67,44899485
0,-67,44899921
0,-67,44900358
0,-67,44900374
0,-74,44900795
0,-75,44901669
0,-67,44902105
0,-83,44902558
0,-75,44902979
0,-75,44903853
0,-85,44904289
0,-67,44904711
0,-75,44905132
0,-84,44905569
0,-85,44906005
0,-75,44906427
0,-75,44906442
0,-75,44907300
0,-84,44907737
0,-84,44908174
0,-84,44908611
0,-67,44909047
0,-67,44909469
0,-67,44909905
0,-83,44910342
0,-84,44910779
0,-67,44911216
0,-67,44912089
0,-67,44912105
0,-84,44912979
0,-67,44913400
0,-75,44913837
0,-74,44914679
0,-67,44915116
0,-83,44915537
0,-74,44915989
0,-75,44916426
0,-74,44916847
0,-74,44917284
0,-74,44917721
0,-83,44919016
0,-74,44919889
0,-75,44920326
0,-75,44920763
0,-84,44921200
0,-67,44921637
0,-67,44922073
0,-84,44922495
0,-68,44922916
0,-75,44923789
0,-75,44924226
0,-75,44924242
0,-75,44924663
0,-68,44925100
0,-75,44925521
0,-67,44925958
0,-82,44926395
0,-84,44927253
0,-74,44927689
0,-74,44928111
0,-67,44928563
0,-67,44928984
0,-67,44929000
0,-73,44929421
0,-73,44929437
0,-75,44930295
0,-73,44931153
0,-74,44931168
0,-75,44931589
0,-77,44933321
0,-67,44933758
0,-91,44934179
0,-77,44934616
0,-77,44935037
0,-77,44935053
0,-66,44935489
0,-91,44936347
0,-91,44936784
0,-66,44937221
0,-78,44938079
0,-67,44938516
0,-66,44938953
0,-90,44939374
0,-90,44940247
0,-91,44940263
0,-66,44940684
0,-87,44941105
0,-76,44941558
0,-76,44941979
0,-76,44941995
0,-76,44942416
0,-67,44942853
0,-76,44943289
0,-76,44943711
0,-67,44944147
0,-76,44944584
0,-67,44945005
0,-85,44945442
0,-67,44945879
0,-67,44946316
0,-75,44947189
